Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Exon region start (bp)	Exon region end (bp)	CDS start	CDS end	Exon stable ID	Exon rank in transcript	Transcript start (bp)	Transcript end (bp)	5' UTR start	5' UTR end	3' UTR start	3' UTR end	Transcription start site (TSS)	Gene start (bp)	Gene end (bp)	cDNA coding start	cDNA coding end	Genomic coding start	Genomic coding end
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11026300	11026346	3169	3215	ENSE00003604518	23	10961237	11062071					10961237	10960824	11079426	3690	3736	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11027784	11027950	3216	3382	ENSE00003459233	24	10961237	11062071					10961237	10960824	11079426	3737	3903	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11030730	11030893	3383	3546	ENSE00003676000	25	10961237	11062071					10961237	10960824	11079426	3904	4067	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11033290	11033517	3547	3774	ENSE00003655405	26	10961237	11062071					10961237	10960824	11079426	4068	4295	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11034123	11034200	3874	3951	ENSE00003703701	28	10961237	11062071					10961237	10960824	11079426	4395	4472	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11034914	11035132	3952	4170	ENSE00003708931	29	10961237	11062071					10961237	10960824	11079426	4473	4691	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11058255	11058363	4425	4533	ENSE00003468652	31	10961237	11062071					10961237	10960824	11079426	4946	5054	11058255	11058363
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11058788	11058889	4534	4635	ENSE00003687872	32	10961237	11062071					10961237	10960824	11079426	5055	5156	11058788	11058889
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11059753	11059885	4636	4768	ENSE00003582123	33	10961237	11062071					10961237	10960824	11079426	5157	5289	11059753	11059885
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11060045	11060187	4769	4911	ENSE00003694052	34	10961237	11062071					10961237	10960824	11079426	5290	5432	11060045	11060187
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11041307	11041560	4171	4424	ENSE00003547338	30	10961237	11062071					10961237	10960824	11079426	4692	4945	11041307	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11033767	11033865	3775	3873	ENSE00004014467	27	10961237	11062071					10961237	10960824	11079426	4296	4394	11033767	11033865
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	10961237	10961729			ENSE00004398427	1	10961237	11062071	10961237	10961729			10961237	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000924754	ENST00000924754.1	11061784	11062071	4912	4944	ENSE00004398424	35	10961237	11062071			11061817	11062071	10961237	10960824	11079426	5433	5465	11061784	11061816
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	10985273	10985405	223	355	ENSE00003618181	3	10961589	11062073					10961589	10960824	11079426	395	527	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	10986189	10986593	356	760	ENSE00003525604	4	10961589	11062073					10961589	10960824	11079426	528	932	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	10986905	10987003	761	859	ENSE00003604554	5	10961589	11062073					10961589	10960824	11079426	933	1031	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	10987666	10987924	860	1118	ENSE00003531833	6	10961589	11062073					10961589	10960824	11079426	1032	1290	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	10989317	10989443	1119	1245	ENSE00003670957	7	10961589	11062073					10961589	10960824	11079426	1291	1417	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	10991150	10991323	1246	1419	ENSE00003607688	8	10961589	11062073					10961589	10960824	11079426	1418	1591	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	10994828	10995001	1420	1593	ENSE00003546739	9	10961589	11062073					10961589	10960824	11079426	1592	1765	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	10996213	10996380	1594	1761	ENSE00003527768	10	10961589	11062073					10961589	10960824	11079426	1766	1933	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	10996494	10996544	1762	1812	ENSE00003667937	11	10961589	11062073					10961589	10960824	11079426	1934	1984	10996494	10996544
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11003029	11003159	1813	1943	ENSE00003667107	12	10961589	11062073					10961589	10960824	11079426	1985	2115	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11003340	11003397	1944	2001	ENSE00003539754	13	10961589	11062073					10961589	10960824	11079426	2116	2173	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11010381	11010531	2121	2271	ENSE00003530860	15	10961589	11062073					10961589	10960824	11079426	2293	2443	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11012949	11013112	2272	2435	ENSE00003654082	16	10961589	11062073					10961589	10960824	11079426	2444	2607	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11018957	11019023	2436	2502	ENSE00003474879	17	10961589	11062073					10961589	10960824	11079426	2608	2674	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11019591	11019701	2503	2613	ENSE00003477043	18	10961589	11062073					10961589	10960824	11079426	2675	2785	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11021725	11021967	2614	2856	ENSE00003540089	19	10961589	11062073					10961589	10960824	11079426	2786	3028	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11023518	11023631	2857	2970	ENSE00003484961	20	10961589	11062073					10961589	10960824	11079426	3029	3142	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11024331	11024438	2971	3078	ENSE00003553172	21	10961589	11062073					10961589	10960824	11079426	3143	3250	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11025422	11025508	3079	3165	ENSE00003692983	22	10961589	11062073					10961589	10960824	11079426	3251	3337	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11026300	11026346	3166	3212	ENSE00003604518	23	10961589	11062073					10961589	10960824	11079426	3338	3384	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11027784	11027950	3213	3379	ENSE00003459233	24	10961589	11062073					10961589	10960824	11079426	3385	3551	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11030730	11030893	3380	3543	ENSE00003676000	25	10961589	11062073					10961589	10960824	11079426	3552	3715	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11033290	11033517	3544	3771	ENSE00003655405	26	10961589	11062073					10961589	10960824	11079426	3716	3943	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11034123	11034200	3871	3948	ENSE00003703701	28	10961589	11062073					10961589	10960824	11079426	4043	4120	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11034914	11035132	3949	4167	ENSE00003708931	29	10961589	11062073					10961589	10960824	11079426	4121	4339	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11058255	11058363	4422	4530	ENSE00003468652	31	10961589	11062073					10961589	10960824	11079426	4594	4702	11058255	11058363
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11058788	11058889	4531	4632	ENSE00003687872	32	10961589	11062073					10961589	10960824	11079426	4703	4804	11058788	11058889
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11059753	11059885	4633	4765	ENSE00003582123	33	10961589	11062073					10961589	10960824	11079426	4805	4937	11059753	11059885
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11060045	11060187	4766	4908	ENSE00003694052	34	10961589	11062073					10961589	10960824	11079426	4938	5080	11060045	11060187
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11041307	11041560	4168	4421	ENSE00003547338	30	10961589	11062073					10961589	10960824	11079426	4340	4593	11041307	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	10984121	10984373	1	222	ENSE00000874191	2	10961589	11062073	10984121	10984151			10961589	10960824	11079426	173	394	10984152	10984373
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11033767	11033865	3772	3870	ENSE00004014467	27	10961589	11062073					10961589	10960824	11079426	3944	4042	11033767	11033865
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11007905	11008023	2002	2120	ENSE00004398385	14	10961589	11062073					10961589	10960824	11079426	2174	2292	11007905	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	10961589	10961729			ENSE00004398422	1	10961589	11062073	10961589	10961729			10961589	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000924755	ENST00000924755.1	11061784	11062073	4909	4941	ENSE00004398389	35	10961589	11062073			11061817	11062073	10961589	10960824	11079426	5081	5113	11061784	11061816
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	10984124	10984373	1	222	ENSE00002858683	2	10977653	11062273	10984124	10984151			10977653	10960824	11079426	192	413	10984152	10984373
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	10985273	10985405	223	355	ENSE00003618181	3	10977653	11062273					10977653	10960824	11079426	414	546	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	10986189	10986593	356	760	ENSE00003525604	4	10977653	11062273					10977653	10960824	11079426	547	951	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	10986905	10987003	761	859	ENSE00003604554	5	10977653	11062273					10977653	10960824	11079426	952	1050	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	10987666	10987924	860	1118	ENSE00003531833	6	10977653	11062273					10977653	10960824	11079426	1051	1309	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	10989317	10989443	1119	1245	ENSE00003670957	7	10977653	11062273					10977653	10960824	11079426	1310	1436	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	10991150	10991323	1246	1419	ENSE00003607688	8	10977653	11062273					10977653	10960824	11079426	1437	1610	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	10994828	10995001	1420	1593	ENSE00003546739	9	10977653	11062273					10977653	10960824	11079426	1611	1784	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	10996213	10996380	1594	1761	ENSE00003527768	10	10977653	11062273					10977653	10960824	11079426	1785	1952	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	10996494	10996544	1762	1812	ENSE00003667937	11	10977653	11062273					10977653	10960824	11079426	1953	2003	10996494	10996544
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11003029	11003159	1813	1943	ENSE00003667107	12	10977653	11062273					10977653	10960824	11079426	2004	2134	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11003340	11003397	1944	2001	ENSE00003539754	13	10977653	11062273					10977653	10960824	11079426	2135	2192	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11007902	11008023	2002	2123	ENSE00003581372	14	10977653	11062273					10977653	10960824	11079426	2193	2314	11007902	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11010381	11010531	2124	2274	ENSE00003530860	15	10977653	11062273					10977653	10960824	11079426	2315	2465	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11012949	11013112	2275	2438	ENSE00003654082	16	10977653	11062273					10977653	10960824	11079426	2466	2629	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11018957	11019023	2439	2505	ENSE00003474879	17	10977653	11062273					10977653	10960824	11079426	2630	2696	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11019591	11019701	2506	2616	ENSE00003477043	18	10977653	11062273					10977653	10960824	11079426	2697	2807	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11021725	11021967	2617	2859	ENSE00003540089	19	10977653	11062273					10977653	10960824	11079426	2808	3050	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11023518	11023631	2860	2973	ENSE00003484961	20	10977653	11062273					10977653	10960824	11079426	3051	3164	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11024331	11024438	2974	3081	ENSE00003553172	21	10977653	11062273					10977653	10960824	11079426	3165	3272	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11025422	11025508	3082	3168	ENSE00003692983	22	10977653	11062273					10977653	10960824	11079426	3273	3359	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11026300	11026346	3169	3215	ENSE00003604518	23	10977653	11062273					10977653	10960824	11079426	3360	3406	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11027784	11027950	3216	3382	ENSE00003459233	24	10977653	11062273					10977653	10960824	11079426	3407	3573	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11030730	11030893	3383	3546	ENSE00003676000	25	10977653	11062273					10977653	10960824	11079426	3574	3737	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11033290	11033517	3547	3774	ENSE00003655405	26	10977653	11062273					10977653	10960824	11079426	3738	3965	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11034123	11034200	3775	3852	ENSE00003703701	27	10977653	11062273					10977653	10960824	11079426	3966	4043	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11034914	11035132	3853	4071	ENSE00003708931	28	10977653	11062273					10977653	10960824	11079426	4044	4262	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11039458	11039553	4072	4167	ENSE00003707782	29	10977653	11062273					10977653	10960824	11079426	4263	4358	11039458	11039553
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11058255	11058363	4422	4530	ENSE00003468652	31	10977653	11062273					10977653	10960824	11079426	4613	4721	11058255	11058363
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11058788	11058889	4531	4632	ENSE00003687872	32	10977653	11062273					10977653	10960824	11079426	4722	4823	11058788	11058889
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11059753	11059885	4633	4765	ENSE00003582123	33	10977653	11062273					10977653	10960824	11079426	4824	4956	11059753	11059885
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11060045	11060187	4766	4908	ENSE00003694052	34	10977653	11062273					10977653	10960824	11079426	4957	5099	11060045	11060187
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11041307	11041560	4168	4421	ENSE00003547338	30	10977653	11062273					10977653	10960824	11079426	4359	4612	11041307	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	11061784	11062273	4909	4941	ENSE00004014465	35	10977653	11062273			11061817	11062273	10977653	10960824	11079426	5100	5132	11061784	11061816
ENSG00000127616	ENSG00000127616.23	ENST00000924756	ENST00000924756.1	10977653	10977815			ENSE00002772903	1	10977653	11062273	10977653	10977815			10977653	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000970840	ENST00000970840.1	10985273	10985405	223	355	ENSE00003618181	3	10961030	11062263					10961030	10960824	11079426	399	531	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000970840	ENST00000970840.1	10986189	10986593	356	760	ENSE00003525604	4	10961030	11062263					10961030	10960824	11079426	532	936	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000970840	ENST00000970840.1	10986905	10987003	761	859	ENSE00003604554	5	10961030	11062263					10961030	10960824	11079426	937	1035	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000970840	ENST00000970840.1	10987666	10987924	860	1118	ENSE00003531833	6	10961030	11062263					10961030	10960824	11079426	1036	1294	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000970840	ENST00000970840.1	10989317	10989443	1119	1245	ENSE00003670957	7	10961030	11062263					10961030	10960824	11079426	1295	1421	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000970840	ENST00000970840.1	10991150	10991323	1246	1419	ENSE00003607688	8	10961030	11062263					10961030	10960824	11079426	1422	1595	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000970840	ENST00000970840.1	10994828	10995001	1420	1593	ENSE00003546739	9	10961030	11062263					10961030	10960824	11079426	1596	1769	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000970840	ENST00000970840.1	10996213	10996380	1594	1761	ENSE00003527768	10	10961030	11062263					10961030	10960824	11079426	1770	1937	10996213	10996380
